degree distribution (probability density function of the degree in logarithmic bins) 
1	6.03341e-05
2.30656	0.281363
5.04536	0.0595699
10.5861	0.013724
21.7156	0.00326514
43.4749	0.000788282
86.7683	0.000194422
173.308	4.52562e-05
350.69	1.03615e-05
713.465	2.85934e-06
996	1.00961e-08

degree distribution (degree-occurrences) 
1	6e-05
2	0.38698
3	0.17108
4	0.0973
5	0.06256
6	0.04359
7	0.0322
8	0.02402
9	0.01976
10	0.01625
11	0.01295
12	0.01071
13	0.00902
14	0.00802
15	0.00755
16	0.00566
17	0.00545
18	0.00507
19	0.00436
20	0.00382
21	0.00338
22	0.00309
23	0.00321
24	0.00279
25	0.00274
26	0.0023
27	0.00234
28	0.002
29	0.00183
30	0.0018
31	0.00154
32	0.00145
33	0.00141
34	0.00145
35	0.00127
36	0.00112
37	0.0012
38	0.00113
39	0.00089
40	0.001
41	0.0011
42	0.00097
43	0.001
44	0.00083
45	0.00083
46	0.00071
47	0.00061
48	0.00061
49	0.00067
50	0.00063
51	0.00054
52	0.00052
53	0.00058
54	0.00063
55	0.00041
56	0.00056
57	0.00056
58	0.00041
59	0.00039
60	0.00038
61	0.00045
62	0.00043
63	0.00033
64	0.00023
65	0.00032
66	0.00039
67	0.00036
68	0.0003
69	0.00034
70	0.0003
71	0.00028
72	0.00029
73	0.00029
74	0.00025
75	0.00025
76	0.00033
77	0.00018
78	0.00022
79	0.00036
80	0.00027
81	0.00025
82	0.00025
83	0.00031
84	0.00021
85	0.0003
86	0.00021
87	0.00017
88	0.00024
89	0.00014
90	0.00019
91	0.00026
92	0.00019
93	0.00021
94	0.0002
95	0.0002
96	0.00014
97	0.00016
98	0.00015
99	0.00016
100	0.00013
101	0.00021
102	0.00018
103	0.00016
104	0.00011
105	0.00011
106	8e-05
107	0.00011
108	5e-05
109	9e-05
110	0.00015
111	7e-05
112	6e-05
113	0.00014
114	0.00016
115	8e-05
116	5e-05
117	0.00012
118	9e-05
119	0.0001
120	0.00016
121	0.00011
122	0.0001
123	0.0001
124	0.00012
125	0.0001
126	9e-05
127	0.0001
128	0.00014
129	7e-05
130	7e-05
131	0.00011
132	6e-05
133	0.00011
134	8e-05
135	0.0001
136	9e-05
137	8e-05
138	8e-05
139	9e-05
140	6e-05
141	7e-05
142	5e-05
143	9e-05
144	0.00013
145	7e-05
146	8e-05
147	3e-05
148	5e-05
149	6e-05
150	7e-05
151	4e-05
152	7e-05
153	5e-05
154	8e-05
155	3e-05
156	2e-05
157	8e-05
158	5e-05
159	8e-05
160	3e-05
161	2e-05
162	0.0001
163	5e-05
164	6e-05
165	7e-05
166	2e-05
167	3e-05
168	5e-05
169	3e-05
170	4e-05
171	5e-05
172	6e-05
173	3e-05
174	5e-05
175	5e-05
176	4e-05
177	6e-05
178	3e-05
179	3e-05
180	5e-05
181	2e-05
