1	2
3	4
15	16
1	17
17	18
16	19
17	20
20	23
21	23
4	24
5	24
10	24
12	24
23	24
22	25
24	26
3	28
24	29
4	31
24	33
24	34
24	35
34	35
24	38
34	38
39	40
20	42
23	42
24	42
26	42
22	43
25	43
22	44
25	44
43	44
22	45
25	45
43	45
44	45
22	46
25	46
43	46
44	46
45	46
24	47
23	48
24	48
33	48
48	49
20	50
42	50
52	53
30	56
47	57
56	57
9	59
3	60
10	60
42	60
61	62
23	63
12	64
23	64
24	64
39	64
48	64
4	65
7	65
12	65
32	65
53	65
24	66
23	67
24	67
39	67
48	67
54	67
63	67
3	68
23	68
68	69
12	71
23	71
65	71
67	71
71	72
71	73
72	73
71	74
41	76
67	76
24	77
39	78
79	80
17	81
26	81
42	81
67	81
50	82
51	82
14	84
65	84
70	84
60	85
23	86
39	86
48	86
65	86
67	86
24	87
44	90
12	91
58	91
66	91
65	92
26	93
81	93
24	94
26	94
42	94
81	94
93	94
90	95
85	96
10	97
11	97
20	97
24	97
58	97
94	97
96	97
6	98
36	98
37	98
41	98
42	98
50	98
75	98
76	98
82	98
97	98
6	99
11	99
36	99
41	99
42	99
67	99
75	99
76	99
98	99
6	100
10	100
11	100
12	100
36	100
37	100
41	100
42	100
67	100
75	100
76	100
82	100
97	100
98	100
99	100
6	101
75	101
98	101
99	101
100	101
24	102
99	102
24	103
98	103
99	103
100	103
99	104
100	104
6	105
75	105
98	105
99	105
100	105
101	105
3	106
19	106
42	106
44	106
64	106
67	106
76	106
97	106
106	107
23	108
4	109
50	109
51	109
106	109
3	110
11	110
20	110
97	110
10	111
23	111
97	111
108	111
110	111
22	112
24	112
44	112
50	112
89	112
90	112
95	112
106	112
61	113
50	114
44	115
98	115
100	115
112	115
44	116
90	116
95	116
112	116
24	117
79	117
80	117
118	119
67	120
106	120
118	120
119	120
100	121
97	122
20	123
42	123
85	123
97	123
39	124
40	124
41	125
76	125
98	125
99	125
100	125
105	125
23	126
81	126
123	126
24	127
65	127
91	127
120	127
20	128
50	128
85	128
97	128
123	128
91	129
42	130
96	130
114	130
24	131
4	132
20	132
85	132
97	132
111	132
123	132
126	132
130	132
18	134
20	134
42	134
50	134
60	134
81	134
94	134
97	134
110	134
111	134
114	134
126	134
128	134
130	134
132	134
128	135
23	136
50	136
64	136
67	136
97	136
111	136
123	136
134	136
62	137
80	137
117	137
17	138
20	138
42	138
85	138
108	138
114	138
123	138
126	138
128	138
130	138
132	138
134	138
136	138
97	139
111	139
138	139
97	140
111	140
138	140
134	141
56	142
9	143
24	143
59	143
23	144
65	144
97	144
67	145
3	146
3	147
3	148
3	149
3	150
3	151
3	152
3	153
3	154
7	155
65	155
8	156
27	156
66	156
133	156
10	157
11	157
17	157
18	157
42	157
67	157
76	157
97	157
10	158
17	158
20	158
28	158
42	158
55	158
94	158
96	158
98	158
100	158
114	158
122	158
123	158
128	158
132	158
134	158
136	158
139	158
140	158
10	159
20	159
28	159
123	159
128	159
132	159
134	159
136	159
139	159
140	159
10	160
20	160
28	160
58	160
94	160
96	160
116	160
122	160
128	160
132	160
136	160
139	160
140	160
10	161
18	161
20	161
28	161
42	161
55	161
58	161
94	161
96	161
98	161
122	161
132	161
136	161
138	161
140	161
144	161
10	162
20	162
28	162
42	162
55	162
94	162
96	162
98	162
128	162
132	162
136	162
139	162
144	162
10	163
17	163
20	163
28	163
42	163
55	163
94	163
96	163
98	163
100	163
110	163
114	163
122	163
123	163
128	163
134	163
138	163
140	163
144	163
12	164
13	165
65	165
15	166
17	167
20	167
42	167
55	167
96	167
140	167
144	167
17	168
18	168
20	168
42	168
58	168
94	168
96	168
98	168
100	168
110	168
114	168
122	168
123	168
128	168
132	168
134	168
136	168
138	168
140	168
144	168
17	169
28	169
128	169
132	169
134	169
136	169
139	169
17	170
18	170
20	170
28	170
98	170
114	170
116	170
122	170
123	170
128	170
132	170
134	170
136	170
139	170
144	170
17	171
18	171
28	171
42	171
55	171
96	171
114	171
128	171
132	171
136	171
139	171
140	171
17	172
18	172
20	172
42	172
55	172
94	172
96	172
98	172
100	172
123	172
128	172
132	172
134	172
138	172
140	172
144	172
17	173
18	173
20	173
55	173
96	173
98	173
100	173
110	173
122	173
123	173
128	173
132	173
134	173
136	173
138	173
139	173
140	173
144	173
18	174
20	174
28	174
42	174
96	174
114	174
123	174
128	174
132	174
134	174
136	174
138	174
139	174
18	175
20	175
58	175
114	175
128	175
132	175
136	175
18	176
20	176
55	176
134	176
136	176
18	177
20	177
55	177
110	177
122	177
123	177
144	177
19	178
20	179
42	179
132	179
134	179
136	179
140	179
20	180
58	180
114	180
122	180
128	180
136	180
139	180
20	181
42	181
55	181
58	181
96	181
114	181
116	181
136	181
20	182
42	182
55	182
96	182
122	182
134	182
138	182
20	183
55	183
96	183
122	183
20	184
55	184
58	184
96	184
20	185
55	185
122	185
123	185
138	185
20	186
20	187
98	187
116	187
134	187
136	187
20	188
55	188
96	188
22	189
25	189
43	189
44	189
46	189
22	190
43	190
44	190
46	190
23	191
33	191
136	191
24	192
24	193
28	194
28	195
96	195
128	195
132	195
136	195
139	195
31	196
31	197
33	198
42	199
42	200
132	200
42	201
44	201
107	201
42	202
66	202
83	202
88	202
135	202
42	203
44	204
44	205
112	205
50	206
52	207
52	208
54	209
58	210
98	210
67	211
68	212
75	213
77	214
89	215
112	215
96	216
136	216
96	217
136	217
100	218
102	219
103	220
104	220
109	221
110	222
112	223
114	224
126	225
134	225
136	225
132	226
136	226
139	226
132	227
136	228
143	229
144	230
